indicador;infra;mes;origem;cp;regional;uf;municipio;psr;num_documento;dat_abertura;dat_fechamento;prazo_horas;status;cep;logradouro;nu_fachada;tipo_ordem;tecnico;gpon;cdo;celula;estacao;cod_encerramento;gra;cd_subscriber_hc;in_flag_indicador
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08408001;2026-02-10 10:39:28 UTC;2026-02-11 10:51:18 UTC;24;COMPLETED;89224055;RUA MARTINHO VAN BIENE;1099;FIBRA_INSTALACAO_ORDEM;TR123986;A0002D8CY;CDOE-22401;224;IRIU;00;JVE;800U600000QX5XQIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08407061;2026-02-10 09:41:23 UTC;2026-02-11 12:25:06 UTC;26;COMPLETED;89224150;RUA DAS CEGONHAS;704;FIBRA_INSTALACAO_ORDEM;TR695690;A0002D7XT;CDOE-22006;220;IRIU;00;JVE;800U600000QXCKBIA2;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08432252;2026-02-12 09:39:48 UTC;2026-02-12 18:27:31 UTC;8;COMPLETED;89224300;RUA JOSE ANTONIO SALES;357;FIBRA_INSTALACAO_ORDEM;TR818780;A0002DIMB;CDOE-20704;207;IRIU;00;JVE;800U600000RO1HNIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08343113;2026-02-05 09:37:02 UTC;2026-02-05 18:29:57 UTC;8;COMPLETED;89224361;RUA ZENAIDE SANTOS DE SOUZA;159;FIBRA_INSTALACAO_ORDEM;TR123986;A0002CO18;CDOE-19109;191;IRIU;00;JVE;800U600000QBOT7IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08369182;2026-02-06 19:12:55 UTC;2026-02-10 15:23:12 UTC;92;COMPLETED;89224397;RUA ELSA SCHRAMM;46;FIBRA_INSTALACAO_ORDEM;TR817132;A0002CXBP;CDOE-18909;189;IRIU;00;JVE;800U600000QTFTZIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08350342;2026-02-05 15:56:55 UTC;2026-02-06 19:06:12 UTC;27;COMPLETED;89224410;RUA TELEMACO BORBA;430;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CQWA;CDOE-102704;1027;IRIU;00;JVE;800U600000QESHMIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08337321;2026-02-04 19:01:22 UTC;2026-02-06 12:44:29 UTC;41;COMPLETED;89224410;RUA TELEMACO BORBA;164;FIBRA_INSTALACAO_ORDEM;TR818780;A0002CMOJ;CDOE-20604;206;IRIU;00;JVE;800U600000Q3G5ZIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08360444;2026-02-06 11:08:54 UTC;2026-02-06 15:33:02 UTC;4;COMPLETED;89224440;RUA VILA SANTA;223;FIBRA_INSTALACAO_ORDEM;TR817971;A0002CTWA;CDOE-19010;190;IRIU;00;JVE;800U600000QOGY3IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08317832;2026-02-03 11:54:55 UTC;2026-02-04 18:07:23 UTC;30;COMPLETED;89224440;RUA VILA SANTA;891;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CE52;CDOE-18703;187;IRIU;00;JVE;800U600000PKGAJIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08293620;2026-02-01 16:09:35 UTC;2026-02-02 11:06:30 UTC;18;COMPLETED;89224465;RUA HERMANN HUHN;219;FIBRA_INSTALACAO_ORDEM;TR817132;A0002C4QZ;CDOE-19006;190;IRIU;00;JVE;800U600000PQ0LVIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08391560;2026-02-09 10:36:39 UTC;2026-02-10 16:33:20 UTC;29;COMPLETED;89224471;RUA BARRA DO PIRAI;56;FIBRA_INSTALACAO_ORDEM;TR820187;A0002D2FE;CDOE-101809;1018;IRIU;00;JVE;800U600000QIGO2IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08391549;2026-02-09 10:36:10 UTC;2026-02-10 10:45:54 UTC;24;COMPLETED;89224485;RUA RIACHO DE SANTANA;639;FIBRA_INSTALACAO_ORDEM;TR819750;A0002D2F8;CDOE-18603;186;IRIU;00;JVE;800U600000QIRGGIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08414665;2026-02-10 17:05:55 UTC;2026-02-11 10:11:07 UTC;17;COMPLETED;89225560;RUA ERNESTO BACHTOLD;3275;FIBRA_INSTALACAO_ORDEM;TR790151;A0002DBD8;CDOE-23509;235;IRIU;00;JVE;800U600000R1N1MIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08361872;2026-02-06 12:24:10 UTC;2026-02-09 13:34:03 UTC;73;COMPLETED;89225560;RUA ERNESTO BACHTOLD;2611;FIBRA_INSTALACAO_ORDEM;TR819750;A0002CUIF;CDOE-23108;231;IRIU;00;JVE;800U600000QPE56IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08363750;2026-02-06 13:52:52 UTC;2026-02-07 17:54:45 UTC;28;COMPLETED;89225570;RUA LUISA DERANHOLI KOSCHNIK;1405;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CV3Q;CDOE-102804;1028;IRIU;00;JVE;800U600000QQ1QYIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08363234;2026-02-06 13:32:44 UTC;2026-02-07 16:09:55 UTC;26;COMPLETED;89225570;RUA LUISA DERANHOLI KOSCHNIK;1395;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CUZC;CDOE-102804;1028;IRIU;00;JVE;800U600000QP9NEIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08440467;2026-02-12 18:14:17 UTC;2026-02-13 14:59:05 UTC;20;COMPLETED;89225599;RUA HELENA CASAGRANDE RAMOS;12;FIBRA_INSTALACAO_ORDEM;TR687140;A0002DMGX;CDOE-23203;232;IRIU;00;JVE;800U600000RTDLXIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08335688;2026-02-04 17:26:01 UTC;2026-02-07 14:58:16 UTC;69;COMPLETED;89225620;RUA ALOIS FINDER;494;FIBRA_INSTALACAO_ORDEM;TR560731;A0002CLTM;CDOE-22710;227;IRIU;00;JVE;800U600000Q24G4IAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08364221;2026-02-06 14:21:59 UTC;2026-02-10 14:50:07 UTC;96;COMPLETED;89225680;RUA UIRAPURU;1275;FIBRA_INSTALACAO_ORDEM;TR687140;A0002CVAY;CDOI-102523;1025;IRIU;00;JVE;800U600000QPPSDIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08390585;2026-02-09 09:49:17 UTC;2026-02-10 09:42:52 UTC;23;COMPLETED;89225740;RUA WALMIR JOSE DA SILVA;21;FIBRA_INSTALACAO_ORDEM;TR123986;A0002D22H;CDOE-23307;233;IRIU;00;JVE;800U600000QI7UYIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08332910;2026-02-04 15:37:36 UTC;2026-02-05 17:10:26 UTC;25;COMPLETED;89225760;RUA PEDRO S SANTIAGO FILHO;511;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CKII;CDOE-23606;236;IRIU;00;JVE;800U600000Q1FAPIA2;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08360819;2026-02-06 11:29:00 UTC;2026-02-07 10:18:20 UTC;22;COMPLETED;89225765;RUA CONSTANCIO VISENTAINER;1286;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CU2I;CDOE-102809;1028;IRIU;00;JVE;800U600000QOZSQIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08438374;2026-02-12 15:49:08 UTC;2026-02-13 09:07:47 UTC;17;COMPLETED;89225770;RUA ROBERTO DA VEIGA COUTINHO;70;FIBRA_INSTALACAO_ORDEM;TR817971;A0002DLCG;CDOE-23406;234;IRIU;00;JVE;800U600000RSRAJIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08396763;2026-02-09 14:34:36 UTC;2026-02-10 12:44:36 UTC;22;COMPLETED;89225823;RUA AGEPE;215;FIBRA_INSTALACAO_ORDEM;TR820187;A0002D4HB;CDOE-23807;238;IRIU;00;JVE;800U600000QL4NCIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08398661;2026-02-09 16:02:38 UTC;2026-02-10 10:32:49 UTC;18;COMPLETED;89225830;RUA VITORINO SILVINO BITENCURT;173;FIBRA_INSTALACAO_ORDEM;TR790151;A0002D58Y;CDOE-23805;238;IRIU;00;JVE;800U600000QLKKGIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08395035;2026-02-09 13:10:45 UTC;2026-02-10 18:04:42 UTC;28;COMPLETED;89225845;RUA NORBERTO HOCHSTEIN;240;FIBRA_INSTALACAO_ORDEM;TR818780;A0002D3R9;CDOE-23913;239;IRIU;00;JVE;800U600000QIQGIIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08366313;2026-02-06 16:31:07 UTC;2026-02-09 10:58:26 UTC;66;COMPLETED;89225874;RUA DE PAULA;34;FIBRA_INSTALACAO_ORDEM;TR123986;A0002CWAV;CDOE-13608;136;IRIU;00;JVE;800U600000QQU6LIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08332009;2026-02-04 14:50:32 UTC;2026-02-05 11:02:17 UTC;20;COMPLETED;89226010;RUA ARARA;75;FIBRA_INSTALACAO_ORDEM;TR540153;A0002CK0L;CDOE-12312;123;IRIU;00;JVE;800U600000Q12WOIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08326586;2026-02-03 19:56:00 UTC;2026-02-04 15:12:17 UTC;19;COMPLETED;89226020;RUA DAVID THOMAS PEREIRA;763;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CHRN;CDOE-12806;128;IRIU;00;JVE;800U600000PRK0YIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08378311;2026-02-07 14:33:40 UTC;2026-02-11 19:01:13 UTC;100;COMPLETED;89226030;RUA EMILIO LANDMANN;608;FIBRA_INSTALACAO_ORDEM;TR687140;A0002CZJS;CDOE-12811;128;IRIU;00;JVE;800U600000QBHVAIAM;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08350911;2026-02-05 16:25:55 UTC;2026-02-09 18:50:22 UTC;98;COMPLETED;89226030;RUA EMILIO LANDMANN;608;FIBRA_INSTALACAO_ORDEM;TR687140;A0002CR4W;CDOE-12811;128;IRIU;00;JVE;800U600000QEYVZIA4;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08424101;2026-02-11 14:51:53 UTC;2026-02-12 17:30:12 UTC;26;COMPLETED;89226080;RUA QUINTA DO SOL;101;FIBRA_INSTALACAO_ORDEM;TR790151;A0002DFOR;CDOE-12801;128;IRIU;00;JVE;800U600000RAMKMIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08364767;2026-02-06 14:53:29 UTC;2026-02-07 11:51:08 UTC;20;COMPLETED;89226140;RUA MANOEL FRANCISCO OLIVEIRA;412;FIBRA_INSTALACAO_ORDEM;TR560731;A0002CVKF;CDOE-12405;124;IRIU;00;JVE;800U600000QPDQCIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08319054;2026-02-03 13:01:36 UTC;2026-02-04 11:19:53 UTC;22;COMPLETED;89226310;RUA PE VALENTE SIMEONI;1094;FIBRA_INSTALACAO_ORDEM;TR817971;A0002CEMH;CDOE-24605;246;IRIU;00;JVE;800U600000PLJMXIAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08366448;2026-02-06 16:39:04 UTC;2026-02-09 10:43:35 UTC;66;COMPLETED;89226320;RUA VALDEMAR MEDEIROS;1016;FIBRA_INSTALACAO_ORDEM;TR817971;A0002CWCL;CDOE-24614;246;IRIU;00;JVE;800U600000QQN7MIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08395957;2026-02-09 13:55:05 UTC;2026-02-10 10:06:56 UTC;20;COMPLETED;89226350;RUA GUILHERME KLEIN;501;FIBRA_INSTALACAO_ORDEM;TR820187;A0002D43M;CDOE-101003;1010;IRIU;00;JVE;800U600000QK0P7IAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08302148;2026-02-02 12:28:10 UTC;2026-02-03 09:59:06 UTC;21;COMPLETED;89226350;RUA GUILHERME KLEIN;691;FIBRA_INSTALACAO_ORDEM;TR820187;A0002C8YP;CDOE-101001;1010;IRIU;00;JVE;800U600000PX2GUIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08425743;2026-02-11 17:09:14 UTC;2026-02-12 13:05:15 UTC;19;COMPLETED;89227301;RUA PAPA JOAO XXIII;1115;FIBRA_INSTALACAO_ORDEM;TR695690;A0002DGPT;CDOE-1211;12;IRIU;00;JVE;800U600000REJAAIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08394627;2026-02-09 12:52:08 UTC;2026-02-10 11:49:08 UTC;22;COMPLETED;89227330;RUA PRUDENTOPOLIS;64;FIBRA_INSTALACAO_ORDEM;TR560731;A0002D3M4;CDOE-19214;192;IRIU;00;JVE;800U600000QJFS0IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08404076;2026-02-09 21:43:17 UTC;2026-02-10 17:48:26 UTC;20;COMPLETED;89227365;RUA JACUTINGA;145;FIBRA_INSTALACAO_ORDEM;TR540153;A0002D7AX;CDOE-1603;16;IRIU;00;JVE;800U600000QSCQYIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08347156;2026-02-05 13:31:14 UTC;2026-02-10 15:20:42 UTC;121;COMPLETED;89227427;RUA ALFREDO BECK;88;FIBRA_INSTALACAO_ORDEM;TR789238;A0002CPQL;CDOE-21903;219;IRIU;00;JVE;800U600000QDETVIA0;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08391861;2026-02-09 10:52:28 UTC;2026-02-10 09:41:45 UTC;22;COMPLETED;89227453;RUA TREZE DE MAIO;82;FIBRA_INSTALACAO_ORDEM;TR560731;A0002D2K3;CDOE-21802;218;IRIU;00;JVE;800U600000QJ0QKIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08337376;2026-02-04 19:04:31 UTC;2026-02-06 17:19:45 UTC;46;COMPLETED;89227470;RUA TUIUTI;308;FIBRA_INSTALACAO_ORDEM;TR540153;A0002CMPI;CDOE-1915;19;IRIU;00;JVE;800U600000Q2EQAIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08299466;2026-02-02 09:52:34 UTC;2026-02-02 15:37:27 UTC;5;COMPLETED;89227473;RUA TUIUTI;741;FIBRA_INSTALACAO_ORDEM;TR817971;A0002C7Q6;CDOE-1902;19;IRIU;00;JVE;800U600000PUFLIIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08436171;2026-02-12 13:33:35 UTC;2026-02-13 10:53:26 UTC;21;COMPLETED;89227497;RUA VIEIRA;922;FIBRA_INSTALACAO_ORDEM;TR790151;A0002DK9S;"";"";IRIU;00;;800U600000RQU8HIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08301232;2026-02-02 11:36:47 UTC;2026-02-02 18:26:53 UTC;6;COMPLETED;89227526;RUA SAPE;146;FIBRA_INSTALACAO_ORDEM;TR817971;A0002C8JP;CDOE-1906;19;IRIU;00;JVE;800U600000PWPTPIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08349389;2026-02-05 15:12:19 UTC;2026-02-06 18:04:50 UTC;26;COMPLETED;89227565;RUA ROCHA POMBO;778;FIBRA_INSTALACAO_ORDEM;TR819750;A0002CQJB;CDOE-3806;38;IRIU;00;JVE;800U600000QCWX3IAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08359183;2026-02-06 09:53:17 UTC;2026-02-09 11:20:22 UTC;73;COMPLETED;89227625;RUA WIGANDO PAUL;90;FIBRA_INSTALACAO_ORDEM;TR695690;A0002CTG3;CDOE-2809;28;IRIU;00;JVE;800U600000QNLLUIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08320500;2026-02-03 14:17:36 UTC;2026-02-05 13:43:16 UTC;47;COMPLETED;89227660;RUA HENRIQUE COIMBRA;64;FIBRA_INSTALACAO_ORDEM;TR817132;A0002CF5U;CDOE-7108;71;IRIU;00;JVE;800U600000PM2TTIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08392218;2026-02-09 11:08:34 UTC;2026-02-10 18:25:16 UTC;31;COMPLETED;89227660;RUA HENRIQUE COIMBRA;148;FIBRA_INSTALACAO_ORDEM;TR123986;A0002D2OV;CDOI-7135;71;IRIU;00;JVE;800U600000QIDWUIAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08431247;2026-02-12 08:15:30 UTC;2026-02-13 16:13:57 UTC;31;COMPLETED;89228130;RUA WITMARSUM;202;FIBRA_INSTALACAO_ORDEM;TR819750;A0002DID8;CDOE-101210;1012;IRIU;00;JVE;800U600000RNOWTIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08439785;2026-02-12 17:26:24 UTC;2026-02-13 10:39:52 UTC;17;COMPLETED;89228141;RUA PARANAVAÍ;877;FIBRA_INSTALACAO_ORDEM;TR818780;A0002DM3R;"";"";IRIU;00;;800U600000RTF4WIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08405217;2026-02-10 03:54:56 UTC;2026-02-11 16:14:40 UTC;36;COMPLETED;89228160;RUA IMBUIA;637;FIBRA_INSTALACAO_ORDEM;TR789238;A0002D7HX;CDOE-19710;197;IRIU;00;JVE;800U600000QUSF5IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08363796;2026-02-06 13:55:01 UTC;2026-02-10 12:57:17 UTC;95;COMPLETED;89228161;RUA IMBUIA;822;FIBRA_INSTALACAO_ORDEM;TR123986;A0002CV4E;CDOE-100505;1005;IRIU;00;JVE;800U600000QPWALIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08299666;2026-02-02 10:07:10 UTC;2026-02-02 18:36:56 UTC;8;COMPLETED;89228210;RUA IBICARE;231;FIBRA_INSTALACAO_ORDEM;TR687140;A0002C7T0;CDOE-19810;198;IRIU;00;JVE;800U600000PVAT8IAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08420784;2026-02-11 10:37:23 UTC;2026-02-12 16:26:10 UTC;29;COMPLETED;89228285;RUA PROF IVETE ROCHA S MIANO;811;FIBRA_INSTALACAO_ORDEM;TR123986;A0002DDRL;CDOE-20305;203;IRIU;00;JVE;800U600000RBGCCIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08434696;2026-02-12 11:57:25 UTC;2026-02-13 12:29:35 UTC;24;COMPLETED;89228330;RUA DILERMANDO REIS;43;FIBRA_INSTALACAO_ORDEM;TR820187;A0002DJLB;CDOE-7608;76;IRIU;00;JVE;800U600000RQKBTIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08287262;2026-02-01 19:05:12 UTC;2026-02-04 10:41:44 UTC;63;COMPLETED;89228397;RUA VICTOR KONDER;192;FIBRA_INSTALACAO_ORDEM;TR560731;A0002C62Q;CDOE-2901;29;IRIU;00;JVE;800U600000PLDA9IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08335507;2026-02-04 17:22:55 UTC;2026-02-07 13:20:25 UTC;67;COMPLETED;89228400;RUA VICENTE CELESTINO;603;FIBRA_INSTALACAO_ORDEM;TR820187;A0002CLSI;CDOE-20106;201;IRIU;00;JVE;800U600000Q305ZIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08420370;2026-02-11 10:03:22 UTC;2026-02-12 09:56:59 UTC;23;COMPLETED;89228420;RUA PIXINGUINHA;541;FIBRA_INSTALACAO_ORDEM;TR817971;A0002DDIT;CDOE-20504;205;IRIU;00;JVE;800U600000RAYOXIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08437491;2026-02-12 14:50:33 UTC;2026-02-13 16:46:49 UTC;25;COMPLETED;89228432;RUA ANTONIO MAZOLLI;134;FIBRA_INSTALACAO_ORDEM;TR123986;A0002DKW9;CDOE-19908;199;IRIU;00;JVE;800U600000RQ0DOIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08302371;2026-02-02 12:43:45 UTC;2026-02-06 19:39:49 UTC;102;COMPLETED;89228433;RUA LOTHAR CUNHA;208;FIBRA_INSTALACAO_ORDEM;TR817132;A0002C93T;CDOE-19908;199;IRIU;00;JVE;800U600000PX6R5IAC;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08393470;2026-02-09 12:05:26 UTC;2026-02-10 13:58:31 UTC;25;COMPLETED;89228440;RUA AGOSTINHO DOS SANTOS;1153;FIBRA_INSTALACAO_ORDEM;TR817132;A0002D38T;CDOE-20403;204;IRIU;00;JVE;800U600000QICETIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08420960;2026-02-11 10:50:57 UTC;2026-02-12 16:23:44 UTC;29;COMPLETED;89228450;RUA MARITIMA;444;FIBRA_INSTALACAO_ORDEM;TR560731;A0002DDVI;CDOE-20305;203;IRIU;00;JVE;800U600000RALGAIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08264401;2026-01-29 11:46:40 UTC;2026-02-04 13:35:16 UTC;145;COMPLETED;89228472;RUA RAFAEL BORGUEZAN;170;FIBRA_INSTALACAO_ORDEM;TR820187;A0002BUKM;CDOE-20003;200;IRIU;00;JVE;800U600000OZC6TIAA;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08440509;2026-02-12 18:29:30 UTC;2026-02-13 16:09:39 UTC;21;COMPLETED;89228477;RUA JULIA CAETANO DE PINHO;75;FIBRA_INSTALACAO_ORDEM;TR817971;A0002DMKQ;CDOE-20001;200;IRIU;00;JVE;800U600000RRXNYIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08434179;2026-02-12 11:44:38 UTC;2026-02-13 10:48:20 UTC;23;COMPLETED;89228500;RUA SEVERINO GRETTER;1075;FIBRA_INSTALACAO_ORDEM;TR687140;A0002DJHV;CDOE-20909;209;IRIU;00;JVE;800U600000RPKA0IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08326495;2026-02-03 19:52:24 UTC;2026-02-05 09:40:23 UTC;37;COMPLETED;89228630;RUA WALDEMIRO PAULO LOPES;404;FIBRA_INSTALACAO_ORDEM;TR817971;A0002CHR6;CDOE-102008;1020;IRIU;00;JVE;800U600000PSA3VIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08417334;2026-02-10 20:37:45 UTC;2026-02-11 17:23:36 UTC;20;COMPLETED;89228710;RUA ERICO VENANCIO ALVES;145;FIBRA_INSTALACAO_ORDEM;TR819750;A0002DCNB;CDOE-101408;1014;IRIU;00;JVE;800U600000R4FXWIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUL;SC;JOINVILLE;ABILITY;08425178;2026-02-11 16:29:14 UTC;2026-02-12 11:43:54 UTC;19;COMPLETED;89228780;RUA JOAO DA SILVA;104;FIBRA_INSTALACAO_ORDEM;TR817971;A0002DGEE;CDOE-21410;214;IRIU;00;JVE;800U600000REVBLIAG;SIM
